,x_top_left,y_top_left,x_top_right,y_top_right,x_bot_left,y_bot_left,x_bot_right,y_bot_right,custom_center_x,custom_center_y,left_height,top_width,right_height,bot_width,dist_to_top_left,dist_to_bot_left,dist_to_top_right,dist_to_bot_right,smoothed_y_top_left,smoothed_y_top_right,smoothed_y_bot_left,smoothed_y_bot_right,cos_alpha,angle,smoothed_center_x,smoothed_center_y
208,696.78527,206.41275,868.66262,218.19596,695.2305,232.51254,868.67738,234.69114,782.73133,220.55195,26.09103,172.19396,16.45739,173.50995,87.10133,88.3145,85.96359,87.10133,206.37903,217.88687,232.39701,234.53322,0.00895,89.48727,782.48429,220.36571
209,702.58961,206.66587,874.38443,218.25471,701.04255,232.77695,874.18745,235.7172,788.38853,221.19153,26.10399,172.12136,17.3432,173.40596,87.01982,88.11097,86.04603,87.01982,206.5578,218.00819,232.55969,235.45399,0.00818,89.53159,788.11173,220.85928
210,708.40274,206.89221,880.23212,218.29563,706.85047,232.96667,879.87572,236.8259,794.13923,221.85905,26.11633,172.08638,18.25785,173.34066,87.03306,87.99265,86.16661,87.03306,206.74071,218.12075,232.72365,236.39142,0.00681,89.61005,793.82325,221.38195
211,714.23331,207.06991,885.83415,218.1623,712.66592,233.11539,885.77248,237.74801,800.0029,222.40896,26.1257,172.08224,19.16959,173.30923,87.13041,87.99077,85.93625,87.13041,206.92693,218.22358,232.88821,237.32255,0.00444,89.74537,799.63997,221.91688
212,720.18025,207.23942,891.93195,218.14797,718.60827,233.30088,891.81578,238.62607,805.99801,222.93275,26.11012,172.11773,20.06712,173.31885,87.24087,88.00265,86.06705,87.24087,207.1183,218.32041,233.05573,238.24009,0.00318,89.81762,805.57523,222.45725
213,726.27678,207.44695,898.17796,218.11192,724.71699,233.47937,898.01582,239.3216,812.1463,223.38427,26.06836,172.18192,20.93609,173.35793,87.33597,88.0102,86.19306,87.33597,207.3124,218.41501,233.22689,239.14396,0.00212,89.87875,811.64651,222.98604
214,732.41309,207.63557,904.32542,218.03201,730.8669,233.6302,904.2246,239.83761,818.31884,223.73659,26.01718,172.27666,21.72146,173.41992,87.40162,88.0098,86.19555,87.40162,207.50828,218.50788,233.40001,239.98574,0.00099,89.94323,817.86944,223.49844
215,738.62111,207.77318,910.5786,218.05813,737.07864,233.74544,910.5313,240.53539,824.5762,224.15428,25.96083,172.36631,22.40521,173.47369,87.50211,88.02167,86.21818,87.50211,207.70803,218.60096,233.57601,240.75326,0.00042,89.97591,824.26304,223.98839
216,745.04501,207.88648,917.15792,218.20421,743.49819,233.82729,917.07944,241.11911,831.06222,224.50279,25.90349,172.47217,22.97528,173.54174,87.60744,88.0591,86.32578,87.60744,207.90938,218.69347,233.7536,241.43531,0.00032,89.98181,830.83406,224.45569
217,751.55249,208.02356,923.68583,218.38012,750.00287,233.88465,923.50783,241.85481,837.53016,224.93919,25.84738,172.59864,23.45142,173.64266,87.6259,87.98322,86.40498,87.6259,208.11468,218.78872,233.9372,242.04341,0.00024,89.98601,837.60193,224.89626
218,758.21107,208.23894,930.6998,218.73494,756.68925,234.01915,930.31531,242.62775,844.26319,225.43334,25.79588,172.74677,23.84414,173.76256,87.75314,87.99381,86.69577,87.75314,208.32798,218.89444,234.12475,242.591,0.00181,89.89611,844.58396,225.31586
219,765.14218,208.42619,937.94331,219.05474,763.63009,234.13443,937.38646,243.37258,851.26432,225.89939,25.75417,172.92291,24.1663,173.88947,87.87683,88.0203,86.94882,87.87683,208.55176,219.00832,234.31991,243.08414,0.00268,89.84641,851.79822,225.71632
220,772.20886,208.64208,945.12869,219.2609,770.70329,234.23937,944.48053,243.83811,858.3447,226.24009,25.72179,173.11367,24.4246,174.01127,87.91514,88.00571,87.06417,87.91514,208.78214,219.13169,234.52692,243.52647,0.00258,89.85207,859.25603,226.08956
221,779.50073,208.9159,952.61748,219.46701,778.01894,234.38316,951.88338,244.25162,865.69205,226.58376,25.69513,173.32612,24.6367,174.14185,87.98351,88.01935,87.21627,87.98351,209.01832,219.26373,234.74835,243.93517,0.00275,89.8422,866.96427,226.43642
222,787.29387,209.11403,960.52069,219.67196,785.80088,234.61568,959.71067,244.52908,873.50227,226.82155,25.6753,173.52474,24.82282,174.28003,88.00821,88.04704,87.31164,88.00821,209.2577,219.40633,234.97995,244.31228,0.0024,89.86276,874.92931,226.75767
223,795.31719,209.30127,968.75479,219.79656,793.80078,234.89498,967.89565,244.62382,881.60642,226.96254,25.67032,173.75532,24.9809,174.44968,88.0781,88.16322,87.44249,88.0781,209.49453,219.56579,235.21341,244.65805,0.00126,89.92783,883.15816,227.06003
224,803.69705,209.5064,977.30164,219.95713,802.16865,235.1441,976.41269,244.85282,890.05487,227.17961,25.67659,174.02343,25.11182,174.65339,88.14769,88.24637,87.54521,88.14769,209.73042,219.74452,235.45217,244.97739,0.00058,89.96672,891.65012,227.35144
225,812.44451,209.77485,986.42803,220.04846,810.90315,235.46292,985.53252,245.06048,898.98852,227.41767,25.69408,174.30891,25.22001,174.88866,88.32402,88.45201,87.7495,88.32402,209.9689,219.93498,235.69726,245.254,-0.00095,90.05445,900.38395,227.63433
226,821.32669,210.03647,995.62086,220.1314,819.77796,235.76512,994.7283,245.3258,908.02749,227.68114,25.72622,174.61142,25.32466,175.16651,88.47804,88.61902,87.91813,88.47804,210.20822,220.1345,235.94719,245.50401,-0.00227,90.12995,909.33742,227.90857
227,830.47652,210.30901,1005.16606,220.25805,828.92267,236.08418,1004.18414,245.57267,917.33033,227.94084,25.77482,174.94359,25.4184,175.49095,88.62543,88.78191,88.17109,88.62543,210.44173,220.34442,236.19246,245.72565,-0.00332,90.19025,918.49521,228.17654
228,839.93769,210.58341,1014.95752,220.36016,838.38295,236.40466,1013.95918,245.84331,926.94843,228.21336,25.83114,175.28004,25.51511,175.83348,88.77885,88.94347,88.35876,88.77885,210.66307,220.54889,236.43147,245.93764,-0.00434,90.24844,927.84279,228.43321
229,849.50169,210.85703,1024.88732,220.50241,847.94793,236.6871,1023.90172,246.12212,936.7017,228.48958,25.88812,175.67571,25.61024,176.22954,88.96488,89.13154,88.54659,88.96488,210.86861,220.74883,236.66104,246.16498,-0.00514,90.29453,937.35394,228.67615
230,859.19934,211.11366,1035.02913,220.67752,857.65216,236.97346,1034.05831,246.40233,946.62883,228.758,25.9451,176.14242,25.71284,176.68387,89.19214,89.35514,88.76884,89.19214,211.05629,220.93394,236.87934,246.41986,-0.00542,90.31048,947.01208,228.89881
231,869.12745,211.32548,1045.44531,220.83722,867.58674,237.24275,1044.39534,246.68613,956.76139,229.00581,25.99095,176.65406,25.8193,177.17896,89.39968,89.55426,89.05932,89.39968,211.23437,221.0937,237.0776,246.68387,-0.00548,90.31415,956.78138,229.10034
232,879.02326,211.58742,1056.08575,221.01889,877.52493,237.57995,1055.04137,246.91064,967.03231,229.24903,26.02031,177.22099,25.93082,177.7206,89.76372,89.89425,89.43293,89.76372,211.36427,221.22441,237.25877,246.95499,-0.00437,90.2501,966.63942,229.2632
233,888.9929,211.76929,1066.58905,221.21167,887.50927,237.79382,1065.55145,247.22782,977.27217,229.49856,26.04165,177.82397,26.03603,178.2883,90.04198,90.14539,89.70048,90.04198,211.45102,221.32848,237.41619,247.22562,-0.00383,90.21943,976.55415,229.38885
234,898.94413,211.83772,1077.0463,221.22635,897.4644,237.91556,1076.07579,247.39329,987.50996,229.61551,26.06742,178.47519,26.13063,178.89467,90.33247,90.42728,89.9285,90.33247,211.49519,221.40234,237.53687,247.47475,-0.00402,90.23009,986.47689,229.48072
235,908.69996,211.81565,1087.46668,221.35418,907.19234,237.9432,1086.44776,247.61756,997.57386,229.71661,26.0923,179.16528,26.21335,179.53051,90.65878,90.75515,90.28094,90.65878,211.50611,221.4537,237.6211,247.69875,-0.00433,90.24819,996.37764,229.54638
236,918.35608,211.82574,1097.87362,221.5469,916.84329,237.96878,1096.70996,247.846,1007.53302,229.83587,26.12041,179.90629,26.28661,180.21114,90.97742,91.05367,90.72006,90.97742,211.48442,221.48305,237.66392,247.88193,-0.0037,90.21215,1006.25673,229.58864
237,927.84187,211.7068,1108.11813,221.76303,926.26927,237.8016,1106.78661,248.06322,1017.31424,229.88501,26.12747,180.67515,26.35882,180.9148,91.30034,91.3885,91.1664,91.30034,211.43823,221.48502,237.66592,248.02101,-0.00447,90.25595,1016.0909,229.60623
238,937.0245,211.5734,1118.39436,221.9521,935.44474,237.64631,1116.89818,248.27674,1026.96134,229.92507,26.17805,181.41335,26.4249,181.57771,91.79008,91.84175,91.77999,91.79008,211.36995,221.46449,237.62419,248.10413,-0.00335,90.19221,1025.86323,229.60329
239,946.12359,211.48855,1128.32616,221.90353,944.61738,237.59115,1126.79388,248.31034,1036.45873,229.89945,26.24901,182.19284,26.49233,182.26991,92.19219,92.16288,92.21474,92.19219,211.28092,221.41828,237.54543,248.13498,-0.00054,90.03094,1035.57975,229.57738
240,954.96453,211.33588,1137.88852,221.74176,953.47649,237.43926,1136.34281,248.24355,1045.65367,229.78972,26.317,183.05771,26.56086,183.03656,92.54763,92.49405,92.5853,92.54763,211.16901,221.34334,237.42914,248.11085,-0.00012,90.00682,1045.22513,229.52268
241,963.66666,211.11172,1147.49604,221.60568,962.23312,237.28662,1145.89365,248.18647,1054.78016,229.64909,26.36904,184.03113,26.62964,183.89891,92.98012,92.86165,93.06413,92.98012,211.03681,221.24042,237.27812,248.03486,0.00231,89.86764,1054.78192,229.4433
242,972.45245,210.79508,1157.11334,221.4311,971.08463,237.046,1155.46679,248.07841,1063.95962,229.43675,26.39982,185.10637,26.70209,184.84452,93.38669,93.18619,93.49709,93.38669,210.88546,221.11004,237.09215,247.91383,0.00548,89.68629,1064.25025,229.34089
243,980.9864,210.50136,1166.66005,221.08874,979.7218,236.86497,1165.00712,247.85039,1072.99676,229.17587,26.4062,186.28065,26.77141,185.87269,93.88633,93.59135,94.01177,93.88633,210.71177,220.95042,236.86975,247.74626,0.00903,89.48269,1073.60143,229.21548
244,989.34674,210.20331,1175.92998,220.75004,988.19497,236.58878,1174.27498,247.53957,1081.81086,228.87144,26.38434,187.50681,26.84664,186.94232,94.32981,93.93344,94.46887,94.32981,210.52163,220.7612,236.62125,247.5553,0.01284,89.26423,1082.81139,229.06846
245,997.69418,209.87755,1185.20448,220.32569,996.66611,236.32375,1183.55334,247.20675,1090.62376,228.54215,26.3377,188.74455,26.93542,188.02739,94.78541,94.27934,94.93694,94.78541,210.31501,220.539,236.34919,247.33443,0.01681,89.03695,1091.86308,228.90053
246,1005.83048,209.54364,1194.23278,219.9339,1004.94734,236.0034,1192.57548,246.91921,1099.20298,228.23143,26.26853,189.95102,27.03437,189.0905,95.22425,94.57552,95.39136,95.22425,210.08815,220.28378,236.05493,247.09296,0.02173,88.75502,1100.72349,228.7089
247,1013.85989,208.88222,1203.36664,219.56172,1013.12395,235.76576,1201.71516,246.6254,1107.78753,227.75381,26.18163,191.07703,27.14143,190.07942,95.80468,95.00202,95.92954,95.80468,209.83943,219.99609,235.74173,246.83958,0.02892,88.34265,1109.36005,228.49156
248,1020.99211,208.94757,1212.80982,219.23459,1020.51037,235.32754,1211.15491,246.42071,1116.07351,227.68414,26.07312,192.07537,27.25134,190.95988,96.90991,95.86832,97.10463,96.90991,209.56532,219.67009,235.41553,246.58632,0.03531,87.9764,1117.75352,228.24489
249,1028.52958,208.89744,1221.89723,218.87624,1028.23336,234.86665,1220.23846,246.16433,1124.38402,227.53089,25.95087,192.91528,27.36524,191.70157,97.64876,96.43009,97.89652,97.64876,209.26748,219.3027,235.08105,246.34113,0.04014,87.69937,1125.87484,227.96591
250,1036.57085,208.86559,1230.82333,218.56023,1036.41694,234.54848,1229.15172,245.96006,1132.86129,227.41282,25.82831,193.51536,27.48378,192.22441,98.06043,96.70797,98.36122,98.06043,208.93938,218.89258,234.73794,246.09164,0.04386,87.48626,1133.68937,227.6522
251,1045.01317,208.71991,1239.51186,218.23494,1044.9281,234.22114,1237.82735,245.75698,1141.42026,227.23845,25.71175,193.8131,27.60979,192.48213,98.16956,96.74448,98.50394,98.16956,208.57068,218.43036,234.37923,245.83087,0.04553,87.39041,1141.1743,227.2938
252,1053.08573,208.53346,1247.34837,217.87093,1053.03042,233.92214,1245.65344,245.52333,1149.36958,227.02839,25.62126,193.75017,27.73913,192.4133,98.04409,96.58549,98.4058,98.04409,208.13068,217.91869,234.00777,245.55405,0.04583,87.37293,1148.2998,226.87555
253,1060.98704,208.17632,1254.5665,217.50064,1060.86442,233.5333,1252.84695,245.31916,1156.917,226.74774,25.56816,193.25199,27.86614,191.94399,97.71107,96.29196,98.08636,97.71107,207.64813,217.36183,233.61527,245.25134,0.04328,87.51938,1155.02272,226.41219
254,1068.63717,207.79505,1261.12003,216.98464,1068.41824,233.18647,1259.4237,244.95605,1164.03043,226.37555,25.57185,192.29446,27.99436,191.05112,97.18596,95.85448,97.5427,97.18596,207.11746,216.76304,233.19031,244.90359,0.03907,87.76064,1161.33658,225.90064
255,1075.76585,207.26337,1266.59653,216.49206,1075.38233,232.74128,1264.89738,244.56962,1170.33161,225.9165,25.63089,190.81054,28.11458,189.66643,96.38788,95.19425,96.72515,96.38788,206.54219,216.12485,232.73501,244.49108,0.03326,88.09372,1167.24321,225.34354
256,1082.51533,206.69267,1271.28734,215.93507,1081.95387,232.337,1269.5803,244.14091,1176.04781,225.41679,25.76072,188.765,28.22799,187.75135,95.38825,94.34807,95.71034,95.38825,205.92951,215.44249,232.25814,244.001,0.02703,88.45124,1172.74993,224.7435
257,1088.95895,205.99989,1275.25618,215.33741,1088.17833,231.83112,1273.5428,243.64124,1181.25088,224.82056,25.96016,186.13255,28.33171,185.27325,94.19139,93.33621,94.48242,94.19139,205.2812,214.71363,231.75819,243.42744,0.01987,88.86159,1177.85867,224.10019
258,1094.9155,205.26605,1278.17135,214.57673,1093.98601,231.40518,1276.46339,242.98738,1185.68944,224.12672,26.31137,182.94738,28.42259,182.25568,92.71264,91.99183,92.97368,92.71264,204.5977,213.94551,231.23876,242.76421,0.01522,89.12802,1182.58425,223.41755
259,1100.55906,204.53677,1280.30533,213.73079,1099.49696,231.04404,1278.61437,242.21427,1189.58672,223.37552,26.68087,179.45153,28.50276,178.92177,90.99902,90.41554,91.22986,90.99902,203.88404,213.14334,230.70393,242.01861,0.01106,89.36638,1186.95034,222.7
260,1105.90613,203.62299,1281.77049,212.81959,1104.62197,230.52112,1280.08201,241.38304,1192.99407,222.50301,27.05151,175.65904,28.56903,175.27975,89.11097,88.7351,89.30297,89.11097,203.1451,212.30571,230.15912,241.189,0.00454,89.73984,1190.97925,221.94995
261,1110.98093,202.62944,1282.40124,211.8441,1109.54949,229.98238,1280.71622,240.4298,1195.84857,221.52962,27.41181,171.5818,28.62167,171.33423,86.94673,86.71206,87.0929,86.94673,202.38814,211.43812,229.60789,240.28645,0.00142,89.91871,1194.68857,221.17221
262,1115.84685,201.64654,1282.56908,210.79711,1114.29858,229.41747,1280.90507,239.4083,1198.37596,220.52742,27.75387,167.22709,28.66368,167.08941,84.66133,84.54607,84.75352,84.66133,201.61749,210.54441,229.05361,239.32915,-0.00086,90.04949,1198.10602,220.37126
263,1120.56557,200.62909,1282.49047,209.66812,1118.91093,228.83094,1280.84498,238.33149,1200.70527,219.48029,28.06718,162.61849,28.69627,162.56522,82.32703,82.32709,82.3717,82.32703,200.83956,209.62899,228.49894,238.3303,-0.00284,90.1627,1201.25508,219.55261
264,1125.15201,199.59661,1281.8849,208.56617,1123.40731,228.13685,1280.23142,237.24618,1202.69172,218.4214,28.34669,157.78969,28.72629,157.79686,79.79209,79.87746,79.80405,79.79209,200.04586,208.69762,227.9544,237.31722,-0.00389,90.22286,1204.16623,218.71372
265,1129.60606,198.55081,1281.30605,207.50312,1127.80596,227.45919,1279.64044,236.19353,1204.62325,217.37217,28.58575,152.78245,28.75466,152.8296,77.34224,77.47674,77.31526,77.34224,199.27555,207.75977,227.41598,236.30085,-0.00324,90.18588,1206.85403,217.88068
266,1134.04408,197.56606,1280.87891,206.46706,1132.23115,226.71986,1279.19927,235.16109,1206.62168,216.36357,28.77854,147.62357,28.77927,147.69368,74.97235,75.10794,74.91381,74.97235,198.53209,206.82106,226.88216,235.30008,-0.00156,90.08938,1209.35662,217.05718
267,1138.28008,196.71394,1280.61781,205.44806,1136.51756,226.08634,1278.94745,234.17324,1208.61376,215.44359,28.92658,142.35969,28.8056,142.43799,72.7848,72.87751,72.69452,72.7848,197.82654,205.88994,226.36379,234.33481,0.00135,89.92261,1211.71707,216.25396
268,1142.48783,196.57408,1280.60636,204.49751,1140.8341,225.32512,1278.95264,233.24855,1210.72023,214.91131,29.025,137.04838,28.83107,137.12633,70.65349,70.65776,70.65776,70.65349,197.1628,204.97729,225.8628,233.42108,-0.00015,90.00868,1213.979,215.47841
269,1148.09902,196.01011,1280.60247,203.59593,1146.45127,224.78514,1278.95473,232.37096,1213.52687,214.19053,29.08087,131.71947,28.85764,131.7871,67.90679,67.90715,67.90715,67.90679,196.544,204.08951,225.38134,232.55998,-1e-05,90.00074,1216.16133,214.73613
270,1153.76098,195.55807,1280.60425,202.77683,1152.11396,224.3777,1278.95723,231.59646,1216.3591,213.57726,29.10004,126.42434,28.88305,126.47347,65.13998,65.14667,65.14667,65.13998,195.96882,203.23527,224.91711,231.752,-0.00024,90.01362,1218.28347,214.03176
271,1159.3594,195.14072,1280.60829,202.05074,1157.70638,224.01696,1278.95527,230.92698,1219.15734,213.03385,29.09251,121.22733,28.91178,121.2594,62.4176,62.42475,62.42475,62.4176,195.43824,202.41606,224.47065,231.00535,-0.00025,90.01454,1220.36287,213.36661
272,1164.73992,194.76257,1280.60975,201.36267,1163.08614,223.67659,1278.95597,230.2767,1221.84795,212.51963,29.0697,116.14859,28.939,116.16385,59.80502,59.8116,59.8116,59.80502,194.94843,201.6387,224.04047,230.31466,-0.00023,90.01343,1222.39939,212.74263
273,1169.87776,194.442,1280.60613,200.76087,1168.22828,223.403,1278.95664,229.72187,1224.4172,212.08193,29.04095,111.24088,28.96667,111.24232,57.32118,57.31808,57.31808,57.32118,194.50175,200.90713,223.63042,229.67632,0.00011,89.99366,1224.39171,212.16343
274,1174.73078,194.20921,1280.58673,200.1885,1173.09942,223.18701,1278.95537,229.16629,1226.84307,211.68775,29.01679,106.56632,28.99564,106.55955,54.96536,54.96011,54.96011,54.96536,194.09342,200.22685,223.23709,229.08712,0.00019,89.98925,1226.33942,211.62951
275,1179.30851,193.92272,1280.58012,199.63969,1177.68497,222.91926,1278.95658,228.63623,1229.13255,211.27947,29.00263,102.13701,29.02493,102.12774,52.7607,52.74787,52.74787,52.7607,193.72106,199.59548,222.8651,228.54198,0.00046,89.97367,1228.22681,211.13946
276,1183.39128,193.69145,1280.56106,199.11148,1181.78646,222.71656,1278.95623,228.13659,1231.17376,210.91402,29.01022,98.01626,29.05251,98.009,50.79155,50.778,50.778,50.79155,193.38453,199.01474,222.52179,228.03634,0.00049,89.97212,1230.03903,210.69488
277,1187.0257,193.44261,1280.54435,198.61067,1185.43742,222.4618,1278.95606,227.62986,1232.99088,210.53624,29.04034,94.26502,29.07676,94.26201,49.0407,49.02602,49.02602,49.0407,193.07447,198.48315,222.20164,227.56448,0.00053,89.96971,1231.7609,210.29065
278,1190.27047,193.21221,1280.51365,198.07384,1188.71834,222.25089,1278.96152,227.11252,1234.61599,210.16237,29.1026,90.94437,29.1026,90.94437,47.47456,47.4629,47.4629,47.47456,192.78567,197.99789,221.90653,227.1232,0.00042,89.97587,1233.37065,209.92163
279,1192.89811,192.96659,1280.49534,197.60504,1191.36309,222.03063,1278.96032,226.66907,1235.92921,209.81783,29.12792,88.12705,29.12792,88.12705,46.21299,46.20922,46.20922,46.21299,192.51677,197.55491,221.63706,226.70813,0.00014,89.99218,1234.85101,209.58469
280,1195.12923,192.64628,1280.49827,197.19027,1193.57551,221.76108,1278.94455,226.30508,1237.03689,209.47568,29.1539,85.73697,29.1539,85.73697,45.16061,45.1644,45.1644,45.16061,192.26185,197.14762,221.3914,226.31868,-0.00014,90.00786,1236.18689,209.27361
281,1197.11506,192.30651,1280.51356,196.79467,1195.53864,221.44397,1278.93714,225.93213,1238.0261,209.11932,29.18322,83.75099,29.18322,83.75099,44.23103,44.23891,44.23891,44.23103,192.01271,196.77748,221.16207,225.95764,-0.00029,90.0164,1237.35857,208.98447
282,1198.54458,191.98178,1280.53129,196.43921,1196.94551,221.16548,1278.93222,225.6229,1238.7384,208.80234,29.22112,82.15072,29.22112,82.15072,43.57149,43.58317,43.58317,43.57149,191.76718,196.43935,220.95198,225.63608,-0.00042,90.02432,1238.3525,208.71302
283,1199.70551,191.62884,1280.56172,196.15305,1198.06465,220.83433,1278.92086,225.35854,1239.31319,208.49369,29.26558,80.90958,29.26558,80.90958,43.0487,43.055,43.055,43.0487,191.52361,196.13257,220.75769,225.35041,-0.00023,90.01311,1239.16368,208.45773
284,1200.68944,191.25535,1280.59565,195.84376,1199.00867,220.50582,1278.91487,225.09424,1239.80216,208.17479,29.31715,79.99026,29.31715,79.99026,42.6154,42.61647,42.61647,42.6154,191.28009,195.85568,220.57904,225.10394,-4e-05,90.00222,1239.78914,208.21736
285,1201.23472,190.93815,1280.62248,195.57349,1199.52561,220.22271,1278.91336,224.85805,1240.07404,207.8981,29.37149,79.3569,29.37149,79.3569,42.38081,42.38009,42.38009,42.38081,191.06716,195.60819,220.40635,224.89283,3e-05,89.9985,1240.22857,208.00727
286,1201.62951,190.62303,1280.65552,195.32725,1199.88455,219.96485,1278.91056,224.66907,1240.27003,207.64605,29.426,78.97712,29.426,78.97712,42.22408,42.22251,42.22251,42.22408,190.8651,195.38775,220.24472,224.71368,6e-05,89.99672,1240.51728,207.81623
287,1201.8664,190.38875,1280.66406,195.10293,1200.10661,219.81231,1278.90426,224.52649,1240.38533,207.45762,29.48161,78.81966,29.48161,78.81966,42.13139,42.13092,42.13092,42.13139,190.67742,195.19243,220.09915,224.57205,2e-05,89.99901,1240.6689,207.64579
288,1201.75076,190.20528,1280.67177,194.94341,1199.98156,219.67528,1278.90258,224.41341,1240.32667,207.30934,29.53356,78.86821,29.53356,78.86821,42.19775,42.19767,42.19767,42.19775,190.50595,195.02315,219.97066,224.45725,0.0,89.99985,1240.69292,207.4969
289,1201.53667,190.0213,1280.69333,194.8273,1199.74455,219.56951,1278.90121,224.37551,1240.21894,207.1984,29.58219,79.09942,29.58219,79.09942,42.32459,42.32281,42.32281,42.32459,190.34908,194.87758,219.85826,224.36625,6e-05,89.99633,1240.597,207.36792
290,1201.17037,189.88562,1280.70606,194.73051,1199.36767,219.50673,1278.90336,224.35162,1240.03686,207.11862,29.62721,79.50476,29.62721,79.50476,42.51565,42.5141,42.5141,42.51565,190.20916,194.75729,219.76431,224.3014,6e-05,89.99681,1240.39044,207.2608
291,1200.57166,189.80728,1280.70827,194.67011,1198.77135,219.49724,1278.90795,224.36007,1239.73981,207.08368,29.67199,80.08499,29.67199,80.08499,42.80908,42.80784,42.80784,42.80908,190.08912,194.66193,219.69037,224.26605,4e-05,89.99746,1240.07869,207.17615
292,1199.87979,189.78367,1280.68304,194.58734,1198.11122,219.48869,1278.91447,224.29236,1239.39713,207.03801,29.71391,80.82746,29.71391,80.82746,43.11998,43.12245,43.12245,43.11998,189.98449,194.59124,219.63123,224.25342,-9e-05,90.00507,1239.66939,207.11123
293,1199.02209,189.80006,1280.64947,194.53577,1197.29251,219.51973,1278.91988,224.25545,1238.97099,207.02775,29.755,81.73887,29.755,81.73887,43.50526,43.51029,43.51029,43.50526,189.89785,194.5417,219.58953,224.2609,-0.00018,90.0103,1239.16576,207.06562
294,1197.92019,189.82131,1280.62307,194.5214,1196.22375,219.54358,1278.92663,224.24367,1238.42341,207.03249,29.79061,82.82546,29.79061,82.82546,44.00836,44.01521,44.01521,44.00836,189.82641,194.51353,219.56058,224.28504,-0.00024,90.01401,1238.56858,207.03705
295,1196.62447,189.82182,1280.60759,194.53526,1194.95062,219.55799,1278.93375,224.27143,1237.77911,207.04663,29.8241,84.08612,29.8241,84.08612,44.61388,44.61853,44.61853,44.61388,189.76919,194.50121,219.54436,224.32197,-0.00017,90.0095,1237.87893,207.02278
296,1195.21328,189.83342,1280.59373,194.59029,1193.55479,219.60681,1278.93525,224.36368,1237.07426,207.09855,29.85343,85.53829,29.85343,85.53829,45.28164,45.28135,45.28135,45.28164,189.72393,194.50596,219.53995,224.36866,1e-05,89.99941,1237.09204,207.02296
297,1193.46436,189.91055,1280.55241,194.58756,1191.85868,219.70952,1278.94674,224.38654,1236.20555,207.14854,29.88033,87.19347,29.88033,87.19347,46.08642,46.09146,46.09146,46.08642,189.68588,194.52943,219.53942,224.42516,-0.00018,90.01023,1236.20507,207.03442
298,1191.62811,189.89425,1280.54629,194.67847,1190.02646,219.7314,1278.94464,224.51562,1235.28637,207.20493,29.90637,89.05345,29.90637,89.05345,46.96492,46.96139,46.96139,46.96492,189.65231,194.57033,219.53847,224.49186,0.00012,89.99286,1235.21933,207.0544
299,1189.63773,189.81248,1280.55055,194.75323,1188.02011,219.6912,1278.93293,224.63195,1234.28533,207.22221,29.92932,91.13218,29.92932,91.13218,47.92188,47.91603,47.91603,47.92188,189.62308,194.62935,219.53668,224.56458,0.00021,89.98821,1234.12683,207.08301
300,1187.29382,189.74808,1280.54942,194.79963,1185.67309,219.67289,1278.92869,224.72444,1233.11126,207.23626,29.95239,93.43745,29.95239,93.43745,49.04155,49.0413,49.0413,49.04155,189.59313,194.70966,219.52694,224.64967,1e-05,89.99949,1232.92391,207.1183
301,1184.79528,189.68871,1280.54374,194.83539,1183.18379,219.637,1278.93225,224.78368,1231.86377,207.2362,29.97677,95.97581,29.97677,95.97581,50.23303,50.23465,50.23465,50.23303,189.55742,194.80888,219.50663,224.74667,-6e-05,90.00325,1231.61324,207.15775
302,1182.08845,189.63898,1280.52957,194.88056,1180.48721,219.60961,1278.92833,224.85119,1230.50839,207.24508,30.00506,98.75394,30.00506,98.75394,51.5215,51.52669,51.52669,51.5215,189.51672,194.92321,219.47402,224.86166,-0.00018,90.01036,1230.18991,207.19861
303,1179.04975,189.5695,1280.52668,194.971,1177.4487,219.5427,1278.92563,224.9442,1228.98769,207.25685,30.02664,101.76614,30.02664,101.76614,52.97773,52.98311,52.98311,52.97773,189.46302,195.05594,219.4221,224.98371,-0.00019,90.01069,1228.65706,207.23902
304,1175.81939,189.44418,1280.53826,195.07277,1174.20371,219.44939,1278.92258,225.07797,1227.37098,207.26108,30.04082,105.00686,30.04082,105.00686,54.54364,54.54644,54.54644,54.54364,189.39343,195.20339,219.35071,225.11264,-0.0001,90.00554,1227.01992,207.27705
305,1172.3819,189.34274,1280.56029,195.21496,1170.74961,219.34539,1278.928,225.21761,1225.65495,207.28018,30.04439,108.47829,30.04439,108.47829,56.21182,56.21535,56.21535,56.21182,189.31283,195.36267,219.26206,225.24796,-0.00012,90.00698,1225.27603,207.31237
306,1168.67245,189.20589,1280.58421,195.37147,1167.01441,219.20744,1278.92618,225.37302,1223.79931,207.28945,30.03687,112.18111,30.03687,112.18111,58.01712,58.02209,58.02209,58.01712,189.21655,195.53168,219.15237,225.39247,-0.00017,90.00981,1223.4297,207.34203
307,1164.82801,189.06286,1280.60005,195.53541,1163.15197,219.0513,1278.924,225.52384,1221.87601,207.29335,30.02275,116.09284,30.02275,116.09284,59.8901,59.88958,59.88958,59.8901,189.10717,195.70558,219.02604,225.55288,2e-05,89.99897,1221.4881,207.36581
308,1160.79205,188.93925,1280.61028,195.69271,1159.10464,218.91576,1278.92288,225.66922,1219.85746,207.30423,29.99848,120.20411,29.99848,120.20411,61.85464,61.85251,61.85251,61.85464,188.98536,195.88415,218.88518,225.71424,7e-05,89.99581,1219.45913,207.38466
